X   Y   Z   quatX   quatY   quatZ   W
-0.107025 0.598112 0.217518 0.0527663 0.540351 -0.494603 0.678678 
-0.107031 0.598116 0.217499 0.0527507 0.540356 -0.494594 0.678682 
-0.107037 0.59812 0.21748 0.0527353 0.540361 -0.494584 0.678687 
-0.107043 0.598123 0.217461 0.0527199 0.540365 -0.494575 0.678691 
-0.107048 0.598127 0.217442 0.0527046 0.54037 -0.494565 0.678695 
-0.107054 0.598131 0.217423 0.0526894 0.540375 -0.494556 0.6787 
-0.10706 0.598135 0.217405 0.0526742 0.540379 -0.494547 0.678704 
-0.107065 0.598138 0.217387 0.0526592 0.540384 -0.494538 0.678708 
-0.107071 0.598142 0.217369 0.0526442 0.540388 -0.494528 0.678713 
-0.107076 0.598146 0.217351 0.0526293 0.540393 -0.494519 0.678717 
-0.107082 0.598149 0.217333 0.0526146 0.540397 -0.49451 0.678721 
-0.107087 0.598153 0.217315 0.0525998 0.540402 -0.494501 0.678725 
-0.107093 0.598156 0.217298 0.0525852 0.540406 -0.494492 0.678729 
-0.107098 0.59816 0.21728 0.0525707 0.540411 -0.494483 0.678733 
-0.107103 0.598163 0.217263 0.0525562 0.540415 -0.494474 0.678737 
-0.107109 0.598166 0.217246 0.0525418 0.54042 -0.494465 0.678741 
-0.107114 0.59817 0.217229 0.0525275 0.540424 -0.494457 0.678745 
-0.107119 0.598173 0.217212 0.0525133 0.540428 -0.494448 0.67875 
-0.107124 0.598176 0.217195 0.0524991 0.540433 -0.494439 0.678754 
-0.10713 0.598179 0.217179 0.052485 0.540437 -0.494431 0.678757 
-0.107135 0.598183 0.217162 0.052471 0.540441 -0.494422 0.678761 
-0.10714 0.598186 0.217146 0.0524571 0.540445 -0.494413 0.678765 
-0.107145 0.598189 0.21713 0.0524433 0.54045 -0.494405 0.678769 
-0.10715 0.598192 0.217114 0.0524295 0.540454 -0.494397 0.678773 
-0.107155 0.598195 0.217098 0.0524158 0.540458 -0.494388 0.678777 
-0.10716 0.598198 0.217082 0.0524022 0.540462 -0.49438 0.678781 
-0.107165 0.598201 0.217066 0.0523886 0.540466 -0.494371 0.678785 
-0.10717 0.598204 0.217051 0.0523752 0.54047 -0.494363 0.678788 
-0.107175 0.598207 0.217035 0.0523618 0.540474 -0.494355 0.678792 
-0.10718 0.59821 0.21702 0.0523484 0.540478 -0.494347 0.678796 
-0.107185 0.598212 0.217005 0.0523352 0.540483 -0.494339 0.6788 
-0.107189 0.598215 0.21699 0.052322 0.540487 -0.49433 0.678803 
-0.107194 0.598218 0.216975 0.0523089 0.540491 -0.494322 0.678807 
-0.107199 0.598221 0.21696 0.0522959 0.540495 -0.494314 0.678811 
-0.107204 0.598223 0.216946 0.0522829 0.540498 -0.494306 0.678814 
-0.107209 0.598226 0.216931 0.05227 0.540502 -0.494299 0.678818 
-0.107213 0.598229 0.216917 0.0522572 0.540506 -0.494291 0.678822 
-0.107218 0.598231 0.216902 0.0522444 0.54051 -0.494283 0.678825 
-0.107223 0.598234 0.216888 0.0522318 0.540514 -0.494275 0.678829 
-0.107227 0.598237 0.216874 0.0522191 0.540518 -0.494267 0.678832 
-0.107232 0.598239 0.21686 0.0522066 0.540522 -0.49426 0.678836 
-0.107236 0.598242 0.216846 0.0521941 0.540526 -0.494252 0.678839 
-0.107241 0.598244 0.216833 0.0521817 0.540529 -0.494244 0.678843 
-0.107245 0.598246 0.216819 0.0521694 0.540533 -0.494237 0.678846 
-0.10725 0.598249 0.216806 0.0521571 0.540537 -0.494229 0.67885 
-0.107254 0.598251 0.216792 0.0521449 0.540541 -0.494222 0.678853 
-0.107259 0.598254 0.216779 0.0521327 0.540544 -0.494214 0.678857 
-0.107263 0.598256 0.216766 0.0521206 0.540548 -0.494207 0.67886 
-0.107267 0.598258 0.216753 0.0521086 0.540552 -0.494199 0.678864 
-0.107272 0.598261 0.21674 0.0520966 0.540555 -0.494192 0.678867 
-0.107276 0.598263 0.216727 0.0520848 0.540559 -0.494185 0.67887 
-0.10728 0.598265 0.216714 0.0520729 0.540563 -0.494177 0.678874 
-0.107285 0.598267 0.216701 0.0520612 0.540566 -0.49417 0.678877 
-0.107289 0.598269 0.216689 0.0520495 0.54057 -0.494163 0.67888 
-0.107293 0.598272 0.216676 0.0520378 0.540573 -0.494156 0.678883 
-0.107297 0.598274 0.216664 0.0520263 0.540577 -0.494149 0.678887 
-0.107301 0.598276 0.216652 0.0520147 0.54058 -0.494142 0.67889 
-0.107305 0.598278 0.21664 0.0520033 0.540584 -0.494134 0.678893 
-0.10731 0.59828 0.216628 0.0519919 0.540587 -0.494127 0.678896 
-0.107314 0.598282 0.216616 0.0519806 0.540591 -0.494121 0.6789 
-0.107318 0.598284 0.216604 0.0519693 0.540594 -0.494114 0.678903 
-0.107322 0.598286 0.216592 0.0519581 0.540598 -0.494107 0.678906 
-0.107326 0.598288 0.21658 0.0519469 0.540601 -0.4941 0.678909 
-0.10733 0.59829 0.216569 0.0519358 0.540604 -0.494093 0.678912 
-0.107334 0.598292 0.216557 0.0519248 0.540608 -0.494086 0.678915 
-0.107338 0.598294 0.216546 0.0519138 0.540611 -0.494079 0.678918 
-0.107342 0.598295 0.216535 0.0519029 0.540615 -0.494073 0.678921 
-0.107345 0.598297 0.216524 0.051892 0.540618 -0.494066 0.678924 
-0.107349 0.598299 0.216513 0.0518812 0.540621 -0.494059 0.678927 
-0.107353 0.598301 0.216502 0.0518705 0.540624 -0.494053 0.67893 
-0.107357 0.598303 0.216491 0.0518598 0.540628 -0.494046 0.678933 
-0.107361 0.598304 0.21648 0.0518491 0.540631 -0.49404 0.678936 
-0.107365 0.598306 0.216469 0.0518386 0.540634 -0.494033 0.678939 
-0.107368 0.598308 0.216458 0.051828 0.540637 -0.494027 0.678942 
-0.107372 0.59831 0.216448 0.0518176 0.540641 -0.49402 0.678945 
-0.107376 0.598311 0.216437 0.0518072 0.540644 -0.494014 0.678948 
-0.107379 0.598313 0.216427 0.0517968 0.540647 -0.494007 0.678951 
-0.107383 0.598315 0.216417 0.0517865 0.54065 -0.494001 0.678954 
-0.107387 0.598316 0.216406 0.0517762 0.540653 -0.493995 0.678957 
-0.10739 0.598318 0.216396 0.051766 0.540656 -0.493988 0.67896 
-0.107394 0.598319 0.216386 0.0517559 0.54066 -0.493982 0.678963 
-0.107398 0.598321 0.216376 0.0517458 0.540663 -0.493976 0.678965 
-0.107401 0.598322 0.216366 0.0517357 0.540666 -0.49397 0.678968 
-0.107405 0.598324 0.216357 0.0517258 0.540669 -0.493964 0.678971 
-0.107408 0.598325 0.216347 0.0517158 0.540672 -0.493958 0.678974 
-0.107412 0.598327 0.216337 0.0517059 0.540675 -0.493951 0.678977 
-0.107415 0.598328 0.216328 0.0516961 0.540678 -0.493945 0.678979 
-0.107419 0.59833 0.216318 0.0516863 0.540681 -0.493939 0.678982 
-0.107422 0.598331 0.216309 0.0516766 0.540684 -0.493933 0.678985 
-0.107425 0.598333 0.216299 0.0516669 0.540687 -0.493927 0.678988 
-0.107429 0.598334 0.21629 0.0516573 0.54069 -0.493922 0.67899 
-0.107432 0.598335 0.216281 0.0516477 0.540693 -0.493916 0.678993 
-0.107436 0.598337 0.216272 0.0516381 0.540696 -0.49391 0.678996 
-0.107439 0.598338 0.216263 0.0516286 0.540698 -0.493904 0.678998 
-0.107442 0.598339 0.216254 0.0516192 0.540701 -0.493898 0.679001 
-0.107445 0.598341 0.216245 0.0516098 0.540704 -0.493892 0.679003 
-0.107449 0.598342 0.216236 0.0516005 0.540707 -0.493887 0.679006 
-0.107452 0.598343 0.216227 0.0515912 0.54071 -0.493881 0.679009 
-0.107455 0.598344 0.216219 0.0515819 0.540713 -0.493875 0.679011 
-0.107458 0.598346 0.21621 0.0515727 0.540716 -0.493869 0.679014 
-0.107462 0.598347 0.216202 0.0515636 0.540718 -0.493864 0.679016 
-0.107465 0.598348 0.216193 0.0515545 0.540721 -0.493858 0.679019 
-0.107468 0.598349 0.216185 0.0515454 0.540724 -0.493853 0.679022 
-0.107471 0.598351 0.216176 0.0515364 0.540727 -0.493847 0.679024 
-0.107474 0.598352 0.216168 0.0515274 0.540729 -0.493842 0.679027 
-0.107477 0.598353 0.21616 0.0515185 0.540732 -0.493836 0.679029 
-0.10748 0.598354 0.216152 0.0515096 0.540735 -0.493831 0.679032 
-0.107483 0.598355 0.216144 0.0515008 0.540738 -0.493825 0.679034 
-0.107486 0.598356 0.216136 0.051492 0.54074 -0.49382 0.679036 
-0.107489 0.598357 0.216128 0.0514833 0.540743 -0.493814 0.679039 
-0.107492 0.598358 0.21612 0.0514746 0.540746 -0.493809 0.679041 
-0.107495 0.598359 0.216112 0.0514659 0.540748 -0.493804 0.679044 
-0.107498 0.59836 0.216105 0.0514573 0.540751 -0.493798 0.679046 
-0.107501 0.598361 0.216097 0.0514487 0.540754 -0.493793 0.679049 
-0.107504 0.598362 0.216089 0.0514402 0.540756 -0.493788 0.679051 
-0.107507 0.598363 0.216082 0.0514317 0.540759 -0.493783 0.679053 
-0.10751 0.598364 0.216074 0.0514233 0.540761 -0.493777 0.679056 
-0.107513 0.598365 0.216067 0.0514149 0.540764 -0.493772 0.679058 
-0.107516 0.598366 0.21606 0.0514065 0.540767 -0.493767 0.67906 
-0.107519 0.598367 0.216052 0.0513982 0.540769 -0.493762 0.679063 
